concurrency,count,command,Mean [CPU]Totl% excluding 0%,Mean [MEM]Used,sum(Disk Read + Write KB)
2,12,load,21.612778315585672,4342774.225835592,36564815.0
2,13,load,21.411320754716982,4419096.55042735,98164408.0
2,14,load,21.6622009569378,4404339.595854922,86379570.0
2,15,load,22.148076923076925,4409796.175824176,97476374.0
2,16,load,22.09702209414025,4410761.947144075,97863985.0
2,17,load,21.389782403027436,4431745.161073825,105418400.0
2,18,load,21.994106090373283,4338826.259907834,89418315.0
2,19,load,22.146013448607107,4355146.368515206,39777178.0
2,20,load,21.69460500963391,4444197.006666667,98191426.0
2,21,load,22.05123339658444,4443849.910447761,106758766.0
2,22,load,22.155206286836936,4350167.8848920865,39737876.0
2,23,load,21.755597014925375,4433711.432343234,105406223.0
2,24,load,21.54288407163054,4446239.883040936,106195571.0
2,25,load,21.600563909774436,4453692.94117647,99221577.0
2,26,load,21.907945736434108,4360451.989189189,35498549.0
2,27,load,21.837275307473984,4437292.683903253,105425898.0
2,28,load,21.579250720461093,4428259.134302823,97272411.0
2,29,load,21.219444444444445,4438639.00837521,105399585.0
2,30,load,22.00854700854701,4419632.517766497,98298113.0
2,31,load,21.9796511627907,4429881.668376069,97889173.0
2,32,load,21.753308128544422,4449426.335548173,105421921.0
2,33,load,21.3725305738476,4471053.138662317,104367904.0
2,34,load,21.547528517110266,4403743.730533684,59341580.0
2,35,load,22.080798479087452,4439505.162276976,88922793.0
2,36,load,21.955339805825243,4433633.86779661,88501991.0
2,37,load,22.26320939334638,4433401.443969204,93892265.0
2,38,load,21.90448343079922,4359633.429342934,104177574.0
2,39,load,22.1044061302682,4454144.113522538,98321589.0
2,40,load,21.47514340344168,4475538.876033057,105432788.0
2,41,load,21.409133271202236,4472347.94511703,100238002.0
2,42,load,21.809756097560975,4428150.314703354,80104384.0
2,43,load,21.731638418079097,4477290.477587612,105422775.0
2,44,load,21.268939393939394,4483125.887896019,105421506.0
2,45,load,21.33396764985728,4485039.40777502,105422581.0
2,46,load,21.835091083413232,4355518.6127583105,100603591.0
2,47,load,22.010204081632654,4534292.972392638,105421798.0
2,48,load,21.501382488479262,4502071.508038585,105419977.0
2,49,load,21.280748663101605,4539597.628506444,105294005.0
2,50,load,21.588290840415485,4436082.160409557,77228789.0
2,51,load,22.113300492610836,4359036.312213039,33209412.0
2,52,load,21.975984630163303,4489621.495450785,106466134.0
2,53,load,21.887269193391642,4465497.4807197945,88919570.0
2,54,load,21.894787644787645,4440334.448839209,84656375.0
2,55,load,21.593012275731823,4487242.309210527,104877605.0
2,56,load,21.54621848739496,4498444.885993485,105408372.0
2,57,load,22.222868217054263,4434842.891398784,72123840.0
2,58,load,21.75403608736942,4486303.006557377,105425192.0
2,59,load,21.649056603773584,4486690.006568144,105441166.0
2,60,load,21.607806691449813,4556956.0,104925996.0
2,61,load,22.22808764940239,4374604.369624886,37261586.0
2,62,load,21.964077669902913,4375877.861060329,34466796.0
2,63,load,22.168818272095333,4374084.9826484015,40738489.0
2,64,load,22.1046511627907,4373165.584086799,33968686.0
2,65,load,22.01277013752456,4389532.40913242,41516667.0
2,66,load,21.867996201329536,4378953.517985611,32605192.0
2,67,load,22.031311154598825,4376234.247933884,34726222.0
2,68,load,21.81153846153846,4503872.202118989,105426390.0
2,69,load,21.835564053537286,4480053.454849498,98355677.0
2,70,load,22.441609421000983,4376088.937101185,34443132.0
2,71,load,21.62172647914646,4497318.160919541,105423980.0
2,72,load,21.75693779904306,4460438.52613539,78788380.0
2,73,load,21.792329279700656,4467770.034797017,97889390.0
2,74,load,21.984555984555985,4484750.200843882,96794555.0
2,75,load,21.666666666666668,4467319.900172117,78833863.0
2,76,load,21.613117870722434,4484037.112984823,96655150.0
2,77,load,21.411819887429644,4509023.107491856,105461317.0
2,78,load,20.93239683933275,4608897.553454545,106509152.0
2,79,load,21.982335623159962,4395406.718978102,34803849.0
2,80,load,21.761545711592838,4491599.155778894,94243104.0
2,81,load,21.573076923076922,4485226.663273961,97088194.0
2,82,load,21.651140684410645,4506277.720853859,105420782.0
2,83,load,22.063241106719367,4408345.570127505,90057990.0
2,84,load,21.09965034965035,4679684.375249501,112258332.0
2,85,load,21.494921514312097,4626791.965267728,105419615.0
2,86,load,21.775301764159703,4504430.811165846,32521034.0
2,87,load,21.105653382761815,4601100.862745098,103154037.0
2,88,load,21.142986425339366,4689453.181756297,104935347.0
2,89,load,21.736842105263158,4479061.348122867,32934775.0
2,90,load,21.686496694995277,4442593.803448276,55269179.0
2,91,load,21.33572710951526,4583690.241091737,105427432.0
2,92,load,21.547918683446273,4405178.665464383,83156354.0
2,93,load,20.839581517000873,4695437.941018767,104731595.0
2,94,load,21.37664783427495,4479387.976170213,34806636.0
2,95,load,21.597272727272728,4587218.662668666,70772350.0
2,96,load,21.666666666666668,4533194.105777054,36653572.0
2,97,load,21.087188612099645,4699963.021505376,105322929.0
2,98,load,21.255140186915888,4541941.088545898,64628374.0
2,99,load,21.78035217794254,4438148.832214765,91639043.0
2,100,load,21.243856332703213,4498887.833757422,32397897.0
4,1,load,19.786729857819907,4815198.796747968,126175970.0
4,2,load,20.524686192468618,4729551.682498373,103919955.0
4,3,load,21.226765799256505,4650864.0403749095,92265561.0
4,4,load,21.153641207815276,4708096.349356804,104983917.0
4,5,load,21.612595419847327,4521637.209917355,61761054.0
4,6,load,20.515463917525775,4718628.133244503,105422098.0
4,7,load,21.530731707317074,4487198.962576153,33448790.0
4,8,load,20.696517412935325,4751480.461051298,104791896.0
4,9,load,21.9815712900097,4446126.678291194,91636739.0
4,10,load,20.28467741935484,4765530.117501546,103657029.0
4,11,load,21.87524366471735,4527429.019150708,33717569.0
4,12,load,22.42394504416094,4415443.182561308,33244208.0
4,13,load,21.436131386861312,4673482.338549076,93804372.0
4,14,load,21.918307086614174,4418770.98540146,36487186.0
4,15,load,20.900528169014084,4616151.0212121215,105419684.0
4,16,load,21.42200956937799,4546215.800327333,34047196.0
4,17,load,21.536082474226806,4671085.501090909,105407245.0
4,18,load,21.25949953660797,4520352.282467533,103455740.0
4,19,load,20.851458885941646,4775756.798479088,118218937.0
4,20,load,21.236380424746077,4620302.013667426,75275573.0
4,21,load,20.528333333333332,4770787.145606157,116410238.0
4,22,load,21.404515522107243,4654114.2486969475,100351848.0
4,23,load,20.596461668070766,4751354.243261012,116662247.0
4,24,load,21.50502283105023,4687654.5663591195,107319938.0
4,25,load,20.804042179261863,4710225.092402464,105410869.0
4,26,load,21.53197405004634,4540074.756972112,91384205.0
4,27,load,21.24105461393597,4545774.185933711,33143904.0
4,28,load,21.050487156775908,4710271.966457023,86575278.0
4,29,load,22.27355901189387,4432950.289198606,35083594.0
4,30,load,21.106951871657753,4735046.9986684425,104611567.0
4,31,load,21.958048780487804,4455936.234042553,91636350.0
4,32,load,21.823984526112184,4465846.165170557,35841191.0
4,33,load,21.748091603053435,4618507.881435257,69523997.0
4,34,load,22.16061185468451,4451738.899641577,36216312.0
4,35,load,20.98787878787879,4768537.018087856,105426638.0
4,36,load,21.634438305709025,4566140.49632653,32554772.0
4,37,load,21.356164383561644,4697332.717514125,95315357.0
4,38,load,21.409007352941178,4625983.168556311,73651187.0
4,39,load,21.386384544618217,4572783.497553018,34025404.0
4,40,load,21.724170616113746,4577787.0,35803171.0
4,41,load,22.248269040553907,4480012.855345912,36468250.0
4,42,load,21.494716618635927,4572281.149958575,33665261.0
4,43,load,21.52376599634369,4744656.2255434785,102424782.0
4,44,load,21.52238805970149,4563630.628099173,56276841.0
4,45,load,21.19909090909091,4691056.666666667,68644912.0
4,46,load,21.34267040149393,4573503.471020408,37771568.0
4,47,load,21.09964093357271,4768080.115050167,106069928.0
4,48,load,20.87367491166078,4753824.8505434785,105320257.0
4,49,load,20.29142381348876,4801914.944408946,104582608.0
4,50,load,20.835273052820053,4698588.580152672,104624068.0
4,51,load,21.49386213408876,4579513.5,33027078.0
4,52,load,21.594517958412098,4583339.751430907,33096371.0
4,53,load,21.227233304423244,4789335.777208706,105176636.0
4,54,load,21.957813998082454,4490009.00795756,35806382.0
4,55,load,21.760589318600367,4580226.072639225,32208134.0
4,56,load,22.32730923694779,4466850.296228151,33719984.0
4,57,load,21.44814462416746,4585465.2,38034922.0
4,58,load,21.66189111747851,4557299.640228945,42583133.0
4,59,load,21.691552062868368,4541972.657293498,32380945.0
4,60,load,21.585981308411213,4576275.343775762,61079846.0
4,61,load,21.870754716981132,4517487.3808695655,32572386.0
4,62,load,21.4056338028169,4605299.822514379,32416776.0
4,63,load,22.057673509286413,4535772.984126984,31951216.0
4,64,load,21.429816069699903,4566457.258119659,34092064.0
4,65,load,22.05430711610487,4532004.10652921,32199969.0
4,66,load,22.37033398821218,4529795.133510168,38539574.0
4,67,load,20.83390119250426,4840282.633004926,111782277.0
4,68,load,21.573708920187794,4548709.758131777,91613525.0
4,69,load,20.182182985553773,4879026.116082225,104881048.0
4,70,load,21.87619961612284,4612135.427615062,32037075.0
4,71,load,21.932236205227493,4623967.390223695,33827513.0
4,72,load,21.449129239230064,4725245.314828342,89985545.0
4,73,load,21.35836501901141,4550842.4,91626328.0
4,74,load,21.714423076923076,4578759.850823938,32869518.0
4,75,load,20.542301184433164,4894223.558488302,114620175.0
4,76,load,21.01133391455972,4782212.857538036,71150263.0
4,77,load,21.554907677356656,4555302.581560284,33134772.0
4,78,load,21.701620591039084,4612744.295415959,36199994.0
4,79,load,20.622923588039868,4884894.305504019,114153604.0
4,80,load,21.18812785388128,4638353.852869847,34109964.0
4,81,load,20.962432915921287,4814808.839838493,105405769.0
4,82,load,21.958944281524925,4626711.929883138,53127414.0
4,83,load,20.664141414141415,4858821.6990476195,104717734.0
4,84,load,22.215475024485798,4526473.725703905,35660775.0
4,85,load,21.586854460093896,4639181.699346405,33243163.0
4,86,load,20.42798013245033,4869417.618033813,105952341.0
4,87,load,21.13976555455365,4731581.446494465,86769830.0
4,88,load,20.90627687016337,4833786.0,104958736.0
4,89,load,20.6341059602649,4837170.535248042,86207100.0
4,90,load,21.560503388189737,4572024.5342831705,35394296.0
4,91,load,21.334256694367497,4719960.079087452,34241973.0
4,92,load,22.138461538461538,4543273.796791444,33354386.0
4,93,load,21.43289224952741,4661527.833740831,33742931.0
4,94,load,21.65204678362573,4616287.493540051,32905560.0
4,95,load,21.20201096892139,4801302.743893929,104717918.0
4,96,load,21.54913294797688,4575030.543589744,91629145.0
4,97,load,21.804284323271666,4600251.190226876,34275246.0
4,98,load,21.720864661654137,4674413.728949479,33245442.0
4,99,load,21.236185383244205,4756939.373285199,67465151.0
4,100,load,21.968045112781954,4603938.447412354,34769172.0
8,1,load,21.779710144927535,4578208.977469671,90647544.0
8,2,load,21.44194756554307,4672068.0748576075,32828774.0
8,3,load,20.07565011820331,4925685.277711561,114114427.0
8,4,load,20.049633848657447,4921798.713592233,116408741.0
8,5,load,21.42540904716073,4664995.686727122,33013411.0
8,6,load,21.735146022155085,4571326.289449113,32197480.0
8,7,load,21.821122740247382,4679414.329278183,32589568.0
8,8,load,20.946199829205806,4934394.401468788,112104214.0
8,9,load,22.197495183044317,4677883.537437604,33545815.0
8,10,load,20.332510288065844,4915153.160891089,97957090.0
8,11,load,21.789103690685412,4673428.04375,32606774.0
8,12,load,21.075194468452896,4886075.239923225,105405801.0
8,13,load,21.7197265625,4627403.580985916,34805016.0
8,14,load,21.6274694261524,4736335.204949729,33860539.0
8,15,load,20.81310043668122,4920032.24785276,110043062.0
8,16,load,21.660576923076924,4616233.664135021,89385818.0
8,17,load,21.681553398058252,4637750.008643042,32563588.0
8,18,load,21.925925925925927,4593490.132854578,37916997.0
8,19,load,21.62175168431184,4604476.866610025,91635534.0
8,20,load,22.341153470185727,4577855.178832117,32199752.0
8,21,load,21.026501766784452,4761473.087087087,72377327.0
8,22,load,21.76872037914692,4609610.087553648,91632189.0
8,23,load,21.905642023346303,4636863.139107612,35506760.0
8,24,load,21.566666666666666,4796994.335787923,66632746.0
8,25,load,21.6333021515435,4692089.302782324,32232942.0
8,26,load,21.592105263157894,4706949.413096201,32610362.0
8,27,load,21.56148713060057,4733281.343018563,104602415.0
8,28,load,21.036607142857143,4859695.698630137,79350326.0
8,29,load,21.65965583173996,4690362.657807309,32924890.0
8,30,load,21.496268656716417,4712905.565929566,33010075.0
8,31,load,22.33937562940584,4612236.5484460695,37393383.0
8,32,load,21.738003838771593,4666257.724770642,100242916.0
8,33,load,21.841954022988507,4640299.371527778,32921675.0
8,34,load,20.37489539748954,4886598.067149441,100225837.0
8,35,load,20.703799654576855,4941312.756823821,85498128.0
8,36,load,20.50823723228995,4946323.415479876,87702692.0
8,37,load,21.695652173913043,4725468.265791632,34015969.0
8,38,load,21.55004591368228,4721608.777868185,33335890.0
8,39,load,21.650613786591123,4735727.931762794,33324370.0
8,40,load,20.456375838926174,4974927.515520389,104337429.0
8,41,load,20.421647819063004,4983921.922756982,116721756.0
8,42,load,21.438381937911572,4713113.312448475,33878067.0
8,43,load,22.04360465116279,4683796.732876712,34408772.0
8,44,load,21.656308851224104,4825099.482142857,76431366.0
8,45,load,22.235,4641580.1404140415,36945808.0
8,46,load,20.959165942658558,4914456.0,89356320.0
8,47,load,21.02956989247312,4952980.818064516,113844254.0
8,48,load,20.84726962457338,4956918.001282874,117944408.0
8,49,load,21.757345971563982,4702398.14527027,75611588.0
8,50,load,21.092241379310344,4919687.288888888,104317913.0
8,51,load,22.154219204655675,4668192.280888889,34729580.0
8,52,load,20.28417564208782,4957595.416560509,104410549.0
8,53,load,21.055258467023172,4940352.567301379,98726042.0
8,54,load,22.067895247332686,4650063.144136079,39471571.0
8,55,load,20.232142857142858,4942317.945666236,103888564.0
8,56,load,20.76514522821577,4977689.068965517,98100451.0
8,57,load,21.630291627469425,4742121.870385562,33819614.0
8,58,load,20.142397425583265,5004969.286312015,103968928.0
8,59,load,21.472897196261684,4777464.362760834,33379576.0
8,60,load,21.57224880382775,4720500.925957447,33005200.0
8,61,load,21.745489078822413,4751768.325657895,33288999.0
8,62,load,21.570342205323193,4756796.0722495895,32520776.0
8,63,load,21.633682207421504,4746120.01986755,32110134.0
8,64,load,20.661192739844424,4981903.754945756,105400721.0
8,65,load,20.486599664991626,4927387.751503006,105199001.0
8,66,load,21.543624161073826,4774927.963934426,34841164.0
8,67,load,20.901333333333334,4937720.091767881,94326443.0
8,68,load,21.38157894736842,4708657.307958477,32590586.0
8,69,load,20.734388009991672,4952916.912095175,107072650.0
8,70,load,21.681730769230768,4692285.8075601375,91632998.0
8,71,load,21.543661971830986,4780776.33632653,33815569.0
8,72,load,21.471698113207548,4766906.887417219,32885874.0
8,73,load,21.79556412729026,4725053.847750865,32326992.0
8,74,load,21.711309523809526,4677388.174228675,36117352.0
8,75,load,20.632861635220127,5002226.633392751,104094732.0
8,76,load,21.207089552238806,4780501.962387571,34842370.0
8,77,load,20.62915601023018,5022343.06779661,105413586.0
8,78,load,21.616022099447513,4772571.286173633,34989101.0
8,79,load,20.546744574290486,5026520.858358663,105411527.0
8,80,load,21.50139534883721,4808959.835051547,32951175.0
8,81,load,20.97069597069597,4796431.609991942,34565168.0
8,82,load,21.502846299810248,4771090.264779351,32032900.0
8,83,load,20.96545284780579,4835681.0875,34027970.0
8,84,load,21.733014354066984,4772736.679433805,32602368.0
8,85,load,20.447411003236247,4983763.88182402,103632877.0
8,86,load,20.991899189918993,4953710.281420765,91744490.0
8,87,load,20.82239057239057,5021870.61249242,113830866.0
8,88,load,21.381801125703564,4772112.21192053,33304763.0
8,89,load,21.673258003766477,4780297.17398374,32667044.0
8,90,load,21.708171206225682,4774392.760165975,32879971.0
8,91,load,20.184577522559476,4998213.998700455,91938549.0
8,92,load,19.90923441199684,5031892.551057402,93259812.0
8,93,load,21.7183908045977,4789729.375310687,32014369.0
8,94,load,21.741904761904763,4794148.1213114755,34264368.0
8,95,load,21.80587121212121,4791965.836601308,32588951.0
8,96,load,21.592945662535747,4787334.228143214,32705966.0
8,97,load,20.330385852090032,5015728.4639111655,102789571.0
8,98,load,21.765151515151516,4807987.804560261,33219573.0
8,99,load,21.50581395348837,4766265.351676698,38149575.0
8,100,load,21.139138240574507,4934792.103279833,75678011.0
4,11,remove_container,,4561626.666666667,27333.0
4,34,remove_container,12.0,4585756.0,13500.0
4,39,remove_container,10.0,4598836.0,24333.0
4,68,remove_container,12.0,4645372.0,17500.0
4,82,remove_container,14.0,4665340.0,13500.0
4,98,remove_container,14.0,4690712.0,27500.0
8,1,remove_container,21.25,4711537.882352941,84334.0
8,2,remove_container,14.2,4709350.333333333,74733.0
8,3,remove_container,13.23076923076923,4709729.5,120855.0
8,4,remove_container,13.0,4698076.2105263155,91332.0
8,5,remove_container,13.25,4701969.538461538,90793.0
8,6,remove_container,12.0,4726433.647058823,120689.0
8,7,remove_container,12.857142857142858,4707162.333333333,84334.0
8,8,remove_container,12.846153846153847,4723331.652173913,94000.0
8,9,remove_container,11.25,4711247.692307692,88666.0
8,10,remove_container,13.0,4727382.060606061,91324.0
8,11,remove_container,16.5,4727924.0,77500.0
8,12,remove_container,14.333333333333334,4712199.666666667,87047.0
8,13,remove_container,16.5,4719838.285714285,93335.0
8,14,remove_container,14.571428571428571,4728996.285714285,87999.0
8,15,remove_container,11.333333333333334,4718021.684210527,89630.0
8,16,remove_container,11.166666666666666,4724075.666666667,78533.0
8,17,remove_container,12.375,4729328.615384615,83500.0
8,18,remove_container,14.0,4724835.368421053,88762.0
8,19,remove_container,15.625,4729781.555555556,120323.0
8,20,remove_container,14.5,4736385.555555556,82853.0
8,21,remove_container,15.428571428571429,4731144.0,76333.0
8,22,remove_container,15.25,4728754.666666667,95832.0
8,23,remove_container,15.571428571428571,4727158.285714285,92834.0
8,24,remove_container,17.0,4739578.333333333,73500.0
8,25,remove_container,16.0,4731122.571428572,87667.0
8,26,remove_container,17.142857142857142,4726642.285714285,92000.0
8,27,remove_container,15.4,4734755.384615385,84233.0
8,28,remove_container,12.642857142857142,4753736.5,117349.0
8,29,remove_container,18.833333333333332,4744443.692307692,84000.0
8,30,remove_container,15.857142857142858,4745569.230769231,87666.0
8,31,remove_container,18.333333333333332,4763964.923076923,83334.0
8,32,remove_container,14.0,4743151.384615385,85000.0
8,33,remove_container,12.125,4739744.923076923,89737.0
8,34,remove_container,12.0,4745564.307692308,88333.0
8,35,remove_container,18.333333333333332,4746224.333333333,92717.0
8,36,remove_container,12.333333333333334,4760379.076923077,90499.0
8,37,remove_container,11.333333333333334,4756243.384615385,93465.0
8,38,remove_container,14.428571428571429,4761682.0,81348.0
8,39,remove_container,14.857142857142858,4767055.076923077,86334.0
8,40,remove_container,13.0,4762872.0,91283.0
8,41,remove_container,12.5,4765726.222222222,87166.0
8,42,remove_container,13.2,4756661.684210527,101000.0
8,43,remove_container,14.571428571428571,4760525.666666667,94834.0
8,44,remove_container,17.4,4756393.714285715,100167.0
8,45,remove_container,11.9,4758706.666666667,90667.0
8,46,remove_container,18.333333333333332,4759077.0,89999.0
8,47,remove_container,11.75,4767173.714285715,90024.0
8,48,remove_container,18.125,4769081.230769231,84666.0
8,49,remove_container,21.333333333333332,4775496.7272727275,77834.0
8,50,remove_container,16.166666666666668,4770369.0,61166.0
8,51,remove_container,17.0,4782576.0,84167.0
8,52,remove_container,18.75,4766157.538461538,91467.0
8,53,remove_container,17.75,4783657.714285715,86391.0
8,54,remove_container,11.5,4775280.444444444,48800.0
8,55,remove_container,15.0,4780244.347826087,118501.0
8,56,remove_container,11.1,4774090.260869565,90900.0
8,57,remove_container,13.428571428571429,4775380.857142857,93334.0
8,58,remove_container,24.5,4781592.615384615,93641.0
8,59,remove_container,13.8,4769875.692307692,83667.0
8,60,remove_container,10.5,4795550.52631579,92637.0
8,61,remove_container,22.666666666666668,4781543.714285715,84333.0
8,62,remove_container,16.2,4779928.0,91200.0
8,63,remove_container,20.333333333333332,4783175.692307692,82843.0
8,64,remove_container,12.0,4786452.333333333,82167.0
8,65,remove_container,14.833333333333334,4790614.0,73800.0
8,66,remove_container,13.545454545454545,4789233.2727272725,81964.0
8,67,remove_container,11.5,4793479.076923077,92126.0
8,68,remove_container,15.166666666666666,4795632.333333333,85665.0
8,69,remove_container,12.428571428571429,4813098.857142857,98834.0
8,70,remove_container,18.0,4788751.384615385,87005.0
8,71,remove_container,14.5,4788522.333333333,84500.0
8,72,remove_container,10.333333333333334,4794870.461538462,94852.0
8,73,remove_container,17.857142857142858,4798218.133333334,85833.0
8,74,remove_container,15.857142857142858,4804797.142857143,125200.0
8,75,remove_container,15.333333333333334,4805964.857142857,92667.0
8,76,remove_container,12.666666666666666,4804310.105263158,90333.0
8,77,remove_container,17.666666666666668,4803001.090909091,126834.0
8,78,remove_container,12.0,4799286.888888889,85133.0
8,79,remove_container,12.666666666666666,4805574.666666667,77670.0
8,81,remove_container,11.571428571428571,4805596.666666667,82500.0
8,82,remove_container,11.0,4807004.666666667,90551.0
8,83,remove_container,15.285714285714286,4813382.571428572,97333.0
8,84,remove_container,12.6,4814526.0,74811.0
8,85,remove_container,20.5,4816437.666666667,83166.0
8,86,remove_container,13.8,4815627.076923077,92030.0
8,87,remove_container,11.666666666666666,4821722.153846154,87200.0
8,88,remove_container,14.75,4813831.428571428,93501.0
8,89,remove_container,15.666666666666666,4816702.444444444,86867.0
8,90,remove_container,13.333333333333334,4826107.142857143,88666.0
