concurrency,count,command,Mean [CPU]Totl% excluding 0%,Mean [MEM]Used,sum(Disk Read + Write KB)
2,3,remove_container,13.298295454545455,6246279.277978339,23066281.0
2,4,remove_container,24.0625,5704883.621621622,1422072.0
2,5,remove_container,13.030534351145038,6631197.138495092,27389702.0
2,6,remove_container,16.270642201834864,6226606.786885246,17984026.0
2,7,remove_container,14.777327935222672,6440383.901639344,21110881.0
2,8,remove_container,15.006079027355623,5901480.084577114,24765060.0
2,9,remove_container,14.222772277227723,6046180.755417957,25837736.0
2,10,remove_container,13.084257206208425,6549525.910614525,27217118.0
2,11,remove_container,13.420323325635104,6030803.837837838,25126310.0
2,12,remove_container,14.378378378378379,6570644.183986371,21053216.0
2,13,remove_container,13.129955947136564,5957697.291044776,26566815.0
2,14,remove_container,13.833333333333334,6091458.247689464,18225460.0
2,15,remove_container,13.890339425587467,6310098.598787879,26716487.0
2,16,remove_container,14.531428571428572,6149765.1655328795,19740049.0
2,17,remove_container,14.72316384180791,6064590.348139255,25880175.0
2,18,remove_container,16.934065934065934,5789840.214711729,16008032.0
2,19,remove_container,13.62087912087912,6139614.179848321,23382398.0
2,20,remove_container,15.812244897959184,5812148.072859745,15995835.0
2,21,remove_container,13.597855227882038,6147800.811965812,26233736.0
2,22,remove_container,13.977900552486188,6568918.357512954,22656246.0
2,23,remove_container,15.029787234042553,6074904.9502762435,19681238.0
2,24,remove_container,15.037878787878787,5876797.860306644,24923109.0
2,25,remove_container,13.945454545454545,6224518.278829604,23928270.0
2,26,remove_container,14.363934426229509,5886691.398030942,21922599.0
2,27,remove_container,13.705454545454545,6491064.271293376,21879050.0
2,28,remove_container,13.723112128146454,6290118.4932562625,25449306.0
2,29,remove_container,14.637755102040817,6099844.17877095,16361560.0
2,30,remove_container,14.773026315789474,6242565.698979592,20442029.0
2,31,remove_container,15.53125,6213049.871382637,26363097.0
2,32,remove_container,13.553805774278215,6660418.162645219,23584398.0
2,33,remove_container,17.366906474820144,6874894.859903381,9260152.0
2,34,remove_container,16.613636363636363,5779422.763052209,16178662.0
2,35,remove_container,13.573200992555831,6074362.69683258,21436072.0
2,36,remove_container,13.5,6604233.87987988,21236197.0
2,37,remove_container,13.60897435897436,6209205.05988024,22328546.0
2,38,remove_container,17.355072463768117,6482744.868913857,13840906.0
2,39,remove_container,14.991341991341992,6509300.122887865,28539809.0
2,40,remove_container,14.314553990610328,6565662.469387755,18195849.0
2,41,remove_container,14.395886889460154,6092100.602006689,27087600.0
2,42,remove_container,13.503311258278146,6388687.494296578,27049548.0
2,43,remove_container,14.845070422535212,6992262.865525672,10895150.0
2,44,remove_container,13.697885196374623,6034826.263829787,19703298.0
2,45,remove_container,13.74922600619195,6286144.341463415,23729912.0
2,46,remove_container,14.140350877192983,6209049.016129033,21571851.0
2,47,remove_container,15.193442622950819,6261269.00604595,23070748.0
2,48,remove_container,13.091346153846153,6109517.516629712,14439487.0
2,49,remove_container,13.941176470588236,6207789.71031746,21018082.0
2,50,remove_container,13.532967032967033,6170692.788944724,19068732.0
2,51,remove_container,14.970833333333333,6373522.4,17973772.0
2,52,remove_container,14.502762430939226,6722528.009638554,12437583.0
2,53,remove_container,17.46583850931677,5970719.144554456,13174466.0
2,54,remove_container,15.525291828793774,6286622.411552346,29407181.0
2,55,remove_container,14.91304347826087,6258957.683962264,22521442.0
2,56,remove_container,14.421052631578947,6534405.454038997,23662643.0
2,57,remove_container,13.346835443037975,6225301.522083805,25673809.0
2,58,remove_container,13.885057471264368,6206170.740467405,24489045.0
2,59,remove_container,14.231372549019607,6707228.540337711,19585312.0
2,60,remove_container,13.870550161812298,5690773.297169811,19663144.0
2,61,remove_container,16.56,6233331.645569621,20336101.0
2,62,remove_container,14.199186991869919,6259532.812877264,12957563.0
2,63,remove_container,16.70232558139535,6854752.843956044,23304308.0
2,64,remove_container,13.730103806228374,6144052.875420876,23698084.0
2,65,remove_container,13.509803921568627,6588078.343042071,28826176.0
2,66,remove_container,17.722826086956523,6643780.194690266,17298060.0
2,67,remove_container,14.123028391167193,6035110.885793872,20957294.0
2,68,remove_container,14.237785016286646,6369218.481012658,18409810.0
2,69,remove_container,15.843621399176955,6477096.718309859,21550501.0
2,70,remove_container,16.230392156862745,6542976.270491803,14337019.0
2,71,remove_container,14.966996699669966,6329542.976744186,20310001.0
2,72,remove_container,16.375,6059214.150649351,19646405.0
2,73,remove_container,13.685138539042821,6454310.827250608,25686664.0
2,74,remove_container,15.813636363636364,6119631.535307517,29091611.0
2,75,remove_container,15.351219512195122,5748589.626168224,15654633.0
2,76,remove_container,14.378151260504202,6495012.383928572,18931492.0
2,77,remove_container,14.207119741100323,6760433.010810811,22584275.0
2,78,remove_container,21.70689655172414,5812744.316831683,1190353.0
2,79,remove_container,14.269896193771626,7119035.141242938,16556716.0
2,80,remove_container,21.376146788990827,7320850.404371585,7137050.0
2,81,remove_container,14.991044776119402,6293182.495327103,25481029.0
2,82,remove_container,13.957286432160805,6570583.6617954075,23779181.0
2,83,remove_container,23.317460317460316,5915322.045454546,1433290.0
2,84,remove_container,13.808864265927978,6315323.682704811,26787140.0
2,85,remove_container,13.697247706422019,6317708.717360115,23623823.0
2,86,remove_container,24.26530612244898,5878014.888888889,1422799.0
2,87,remove_container,15.977401129943503,7260568.578313253,8395606.0
2,88,remove_container,13.788273615635179,6507077.402439024,27865902.0
2,89,remove_container,15.777777777777779,6187160.162436549,25310643.0
2,90,remove_container,13.375,6220585.201540437,21112058.0
2,91,remove_container,13.39718309859155,6517465.109017497,28410731.0
2,92,remove_container,16.822085889570552,6449886.05839416,18349942.0
2,93,remove_container,22.745098039215687,5846694.926829268,1187866.0
2,94,remove_container,14.46351931330472,6115513.846153846,13201282.0
2,95,remove_container,17.306818181818183,6380029.781420765,24313096.0
2,96,remove_container,13.851239669421487,6368245.838641189,26314635.0
2,97,remove_container,13.096866096866098,6519061.860759494,26565018.0
2,98,remove_container,13.855828220858896,6235067.898016998,18941985.0
2,99,remove_container,15.840637450199203,6260401.523809524,18442732.0
2,100,remove_container,14.952380952380953,6604821.0218978105,11289327.0
4,1,remove_container,16.743405275779377,8437641.13116279,22215641.0
4,2,remove_container,15.66726296958855,9574396.416603774,27615021.0
4,3,remove_container,22.182795698924732,9806780.136363637,11487882.0
4,4,remove_container,14.708812260536398,8646661.97539543,32906001.0
4,5,remove_container,18.332335329341316,9075800.8032345,20261506.0
4,6,remove_container,13.721311475409836,8233785.614035088,29850656.0
4,7,remove_container,14.646929824561404,9442542.298477158,23207515.0
4,8,remove_container,14.739495798319327,9104298.095238095,26276837.0
4,9,remove_container,14.319548872180452,7747874.673267326,23621699.0
4,10,remove_container,15.267822736030828,9566577.197330792,24125722.0
4,11,remove_container,16.760095011876484,9184968.152601156,20499661.0
4,12,remove_container,17.6158357771261,8373172.104849279,16398335.0
4,13,remove_container,16.66240409207161,8530762.876923077,17608486.0
4,14,remove_container,14.800718132854579,9654980.007048458,27732286.0
4,15,remove_container,14.197142857142858,7869804.3299748115,38134662.0
4,16,remove_container,16.604422604422606,8570075.862660944,22420154.0
4,17,remove_container,18.484375,8155373.774789916,12915459.0
4,18,remove_container,20.503703703703703,8837714.53815261,15698619.0
4,19,remove_container,16.488095238095237,9624682.982990151,22996497.0
4,20,remove_container,15.480190174326466,7422427.676902536,37379576.0
4,21,remove_container,14.634315424610053,8758625.414057063,35127159.0
4,22,remove_container,16.618138424821,9487124.80587618,21584584.0
4,23,remove_container,18.782874617737004,8487122.960893854,15208132.0
4,24,remove_container,17.489028213166144,8830798.820809249,17539587.0
4,25,remove_container,25.33495145631068,9383109.466334164,13068321.0
4,26,remove_container,26.04945054945055,8036217.297087379,9868940.0
4,27,remove_container,14.29747899159664,8620891.603960397,31166736.0
4,28,remove_container,16.15691489361702,8615982.292307692,32924706.0
4,29,remove_container,27.52659574468085,8758287.579831934,9174190.0
4,30,remove_container,16.168734491315135,8882544.422721269,17662387.0
4,31,remove_container,17.3954802259887,9125250.659846548,17167428.0
4,32,remove_container,16.013461538461538,9574003.774220724,21191719.0
4,33,remove_container,16.188299817184642,7992910.623688156,28888481.0
4,34,remove_container,22.535398230088497,9242450.521560576,12346545.0
4,35,remove_container,24.797356828193834,9475792.360587003,11045010.0
4,36,remove_container,18.6047197640118,9271570.272863569,18304144.0
4,37,remove_container,14.651063829787233,9327970.358974358,21968164.0
4,38,remove_container,20.838709677419356,7729606.25,7791795.0
4,39,remove_container,17.17027027027027,8636926.886211513,14571568.0
4,40,remove_container,19.501694915254237,7264483.316749586,10736592.0
4,41,remove_container,16.338403041825096,9457589.326797385,24962590.0
4,42,remove_container,15.089126559714796,10585916.188517567,24335010.0
4,43,remove_container,27.914772727272727,8938043.090379009,8897912.0
4,44,remove_container,15.830815709969789,8664190.09107468,23551501.0
4,45,remove_container,17.340425531914892,9036181.1994852,18112961.0
4,46,remove_container,13.148005148005147,9759304.386699507,33470607.0
4,47,remove_container,14.187898089171975,8644873.838779956,36939489.0
4,48,remove_container,20.444444444444443,8917849.236790607,15128132.0
4,49,remove_container,27.269662921348313,8082762.328530259,8679685.0
4,50,remove_container,14.100877192982455,9082304.543938423,33520123.0
4,51,remove_container,14.675675675675675,8997263.315315315,28693348.0
4,52,remove_container,18.973684210526315,8365721.183752418,15115275.0
4,53,remove_container,26.51572327044025,9348534.936416185,14086999.0
4,54,remove_container,17.820668693009118,9377693.672727272,15825844.0
4,55,remove_container,13.08187134502924,9067659.058050383,34743839.0
4,56,remove_container,16.920529801324502,10681007.184433164,23471433.0
4,57,remove_container,14.29118136439268,9215548.170658683,36600344.0
4,58,remove_container,18.41566265060241,8909434.80120482,12519570.0
4,59,remove_container,15.018808777429467,9456881.494949495,30705984.0
4,60,remove_container,18.083582089552237,9053549.783521809,16309907.0
4,61,remove_container,14.993839835728952,9779629.090172239,25268777.0
4,62,remove_container,18.566265060240966,9130061.472140763,21379712.0
4,63,remove_container,19.638132295719846,9376599.520309478,14487647.0
4,64,remove_container,14.823321554770319,8759259.851515152,37239747.0
4,65,remove_container,15.208333333333334,8845316.680073125,24006009.0
4,66,remove_container,18.326732673267326,9323247.683923706,17399457.0
4,67,remove_container,20.84016393442623,9637640.304093568,19422452.0
4,68,remove_container,16.8283378746594,8911754.164383562,17985921.0
4,69,remove_container,14.193693693693694,9778223.520547945,27049673.0
4,70,remove_container,15.845272206303726,9132006.951724138,14776196.0
4,71,remove_container,14.510961214165262,8562050.607431341,28280473.0
4,72,remove_container,19.238532110091743,10482822.109563602,26817719.0
4,73,remove_container,17.43820224719101,9997386.92682927,21901032.0
4,74,remove_container,24.593220338983052,9528755.529411765,9925003.0
4,75,remove_container,14.49644128113879,9036050.52991453,25284773.0
4,76,remove_container,14.355337078651685,9287589.213038417,25514613.0
4,77,remove_container,18.318681318681318,8572839.766478343,12560014.0
4,78,remove_container,27.420765027322403,10111224.594458438,9410643.0
4,79,remove_container,21.192622950819672,8429382.483516483,17139330.0
4,80,remove_container,13.84257602862254,8989687.248952221,29849918.0
4,81,remove_container,17.56774193548387,9485943.952879582,21016500.0
4,82,remove_container,22.26341463414634,8197957.662921349,9530472.0
4,83,remove_container,18.755627009646304,8517619.846153846,14055324.0
4,84,remove_container,20.048387096774192,9583645.372212693,13855997.0
4,85,remove_container,23.307692307692307,7732758.148148148,11301851.0
4,86,remove_container,22.677725118483412,8644420.44621514,12684965.0
4,87,remove_container,17.88450704225352,9235467.494382022,16099472.0
4,88,remove_container,19.655677655677657,8836483.206504066,14315825.0
4,89,remove_container,20.59375,7754107.165845648,12814252.0
4,90,remove_container,23.86764705882353,8058384.409972299,12859468.0
4,91,remove_container,19.56986301369863,10777140.524970964,20118823.0
4,92,remove_container,14.380884450784594,8455520.164129715,38496943.0
4,93,remove_container,17.571788413098236,8842894.017857144,18853046.0
4,94,remove_container,17.284931506849315,9561878.355501814,21330679.0
4,95,remove_container,14.640653357531761,8767222.354066985,31648206.0
4,96,remove_container,15.663615560640732,9209102.172744721,31110211.0
4,97,remove_container,22.424778761061948,9923067.531707317,16395524.0
4,98,remove_container,18.982993197278912,9087971.627365356,16997582.0
4,99,remove_container,15.595141700404858,10133163.915465899,30797398.0
4,100,remove_container,15.10838445807771,8301695.980620155,25320241.0
8,1,remove_container,20.100591715976332,8640151.334341906,24270898.0
8,2,remove_container,17.511933174224342,9245106.917391304,36286313.0
8,3,remove_container,15.12216748768473,9264836.786634846,53544043.0
8,4,remove_container,16.3487358326068,10142340.870758673,49267581.0
8,5,remove_container,14.627755102040817,8671424.409158051,58627371.0
8,6,remove_container,15.966254218222723,9337051.46953405,33907732.0
8,7,remove_container,14.430414120841819,8234328.212593877,53036165.0
8,8,remove_container,17.7193515704154,10305732.502194908,47683415.0
8,9,remove_container,25.435835351089587,5938471.934508816,15526980.0
8,10,remove_container,15.891100702576113,6541592.972343522,41051140.0
8,11,remove_container,15.408301158301159,8507243.851914894,39584420.0
8,12,remove_container,20.725,10109203.175373135,37672949.0
8,13,remove_container,17.071428571428573,8726697.493226292,48453431.0
8,14,remove_container,15.413452027695351,9184560.606172271,54979496.0
8,15,remove_container,40.36734693877551,6817517.805422648,14167710.0
8,16,remove_container,15.55793991416309,7719696.034200744,46558985.0
8,17,remove_container,32.07102272727273,6784575.994865212,14971410.0
8,18,remove_container,40.70289855072464,5950894.5950413225,10150253.0
8,19,remove_container,43.46694214876033,5113355.604494382,14024128.0
8,20,remove_container,26.81995661605206,4921284.034557235,15512771.0
8,21,remove_container,18.774266365688487,9524327.327562643,46850197.0
8,22,remove_container,14.84179104477612,9345989.450817047,64266026.0
8,23,remove_container,14.450596252129472,8162987.4741852805,47732130.0
8,24,remove_container,16.230198019801982,7645867.387998743,50578737.0
8,25,remove_container,15.340468909276249,8319984.100940129,48186727.0
8,26,remove_container,17.451818181818183,9676957.70070148,42971594.0
8,27,remove_container,33.121457489878544,6236415.1796875,16164897.0
8,28,remove_container,21.799261083743843,10442245.906577693,40370903.0
8,29,remove_container,15.988146551724139,5858863.970639033,38003104.0
8,30,remove_container,13.3983666061706,7062449.295182905,47126186.0
8,31,remove_container,14.401244167962675,8309106.453846154,63643419.0
8,32,remove_container,14.363960113960115,8938638.881840795,48667524.0
8,33,remove_container,14.47381974248927,8006945.917176809,52917238.0
8,34,remove_container,19.36,8621718.247002399,33638283.0
8,35,remove_container,17.706611570247933,9196023.286764706,43049607.0
8,36,remove_container,16.458910433979685,9603261.244094487,49889924.0
8,37,remove_container,15.669230769230769,8551274.192389911,51259574.0
8,38,remove_container,15.606030150753769,7583771.095513105,45904728.0
8,39,remove_container,16.21818181818182,6948548.052318668,42257910.0
8,40,remove_container,19.43080625752106,8676769.90656168,36551150.0
8,41,remove_container,33.57452574525745,8275495.7534537725,16252910.0
8,42,remove_container,22.137878787878787,8198650.656160458,29351397.0
8,43,remove_container,16.95706106870229,8966395.567479676,39094576.0
8,44,remove_container,30.019390581717452,4992969.351877607,16058348.0
8,45,remove_container,15.075888568683958,7642323.012814428,41537558.0
8,46,remove_container,14.135705669481302,8775326.32192649,65969661.0
8,47,remove_container,21.623255813953488,9428362.81081081,30629621.0
8,48,remove_container,13.61761487964989,7350923.12857475,62316758.0
8,49,remove_container,22.725757575757576,10060751.512195121,28712724.0
8,50,remove_container,15.710963455149502,7795657.959649791,40108935.0
8,51,remove_container,14.00068073519401,9280420.645526614,73425384.0
8,52,remove_container,13.281307834669956,7942988.492442979,65426293.0
8,53,remove_container,17.54835039817975,7839455.894289759,38881980.0
8,54,remove_container,17.15359477124183,8839566.945454545,36185954.0
8,55,remove_container,14.258418167580267,7455700.658932715,48158969.0
8,56,remove_container,20.73071104387292,7727331.108650519,20758196.0
8,57,remove_container,17.680073126142595,10419730.017687075,51137470.0
8,58,remove_container,18.87776606954689,9613060.32742616,43239143.0
8,59,remove_container,13.183544303797468,8479874.942246253,74073969.0
8,60,remove_container,23.551612903225806,9242534.373300372,27002392.0
8,61,remove_container,15.52136133236785,9917428.436666667,64306053.0
8,62,remove_container,14.022878228782288,7948721.080074488,46309735.0
8,63,remove_container,14.090718771807397,7988715.376012542,58598705.0
8,64,remove_container,21.94818652849741,9668350.418314256,29671503.0
8,65,remove_container,17.94026284348865,7961600.317841079,32549135.0
8,66,remove_container,16.42254601226994,8765135.703437967,37958535.0
8,67,remove_container,17.278846153846153,8852183.675302245,40963556.0
8,68,remove_container,13.649193548387096,8618436.57799511,63191060.0
8,69,remove_container,16.34130634774609,7291045.973799126,46529860.0
8,70,remove_container,17.95212765957447,10561029.028571429,40656459.0
8,71,remove_container,32.087671232876716,7123125.015151516,16051232.0
8,72,remove_container,15.036036036036036,9331214.249465432,55341801.0
8,73,remove_container,42.71268656716418,5803179.652173913,10785010.0
8,74,remove_container,27.64763779527559,9561401.43884892,23295525.0
8,75,remove_container,19.962678375411635,9395332.959507043,34919286.0
8,76,remove_container,27.38157894736842,5257829.195061728,13523083.0
8,77,remove_container,13.99870214146658,7993525.228894691,55601758.0
8,78,remove_container,15.952256944444445,10085156.52687039,52815660.0
8,79,remove_container,20.30572472594397,8637155.25170783,32079250.0
8,80,remove_container,13.258839226150767,8373183.152592593,65173569.0
8,81,remove_container,35.12280701754386,7289314.620272315,15508175.0
8,82,remove_container,14.987993138936535,7939629.960725076,46925519.0
8,83,remove_container,16.642329020332717,10412249.547753869,45271602.0
8,84,remove_container,23.568627450980394,10420176.209535021,30661697.0
8,85,remove_container,44.0,5897888.511182109,10007237.0
8,86,remove_container,14.425,8831775.481055155,67744298.0
8,87,remove_container,16.27463312368973,9799322.684907326,48904015.0
8,88,remove_container,13.928485576923077,8428832.297233943,59267262.0
8,89,remove_container,14.088330109606705,8403777.222252375,65098902.0
8,90,remove_container,21.798825256975036,9543638.935732648,26500218.0
8,91,remove_container,28.015801354401805,4458214.155462185,13622543.0
8,92,remove_container,19.690156599552573,9216241.440497335,40362197.0
8,93,remove_container,25.677345537757436,6311953.168965518,19750358.0
8,94,remove_container,18.778936392075078,8784450.817107944,37693585.0
8,95,remove_container,13.708005249343833,9577710.745874587,67953516.0
8,96,remove_container,14.428189116859947,9368187.693480747,40807148.0
8,97,remove_container,33.9366391184573,7132952.347129506,10866657.0
8,98,remove_container,13.134531325886353,8475176.978642419,65916176.0
8,99,remove_container,15.293139293139292,9129145.853913043,38166898.0
8,100,remove_container,14.665531335149863,7418180.856672158,60210704.0
1,44,remove_image,13.89655172413793,5378046.372413793,6102133.0
1,45,remove_image,14.256410256410257,5325671.047619048,5891112.0
1,46,remove_image,12.446428571428571,5425243.012552301,6676609.0
1,47,remove_image,12.23076923076923,5419396.9,2949829.0
2,1,remove_image,13.4,5479535.011494253,6146380.0
2,2,remove_image,11.68108108108108,5496676.688073395,12307061.0
2,3,remove_image,12.6875,5486430.297029703,3743066.0
2,5,remove_image,12.625,5495155.746835443,5371738.0
2,6,remove_image,12.584615384615384,5493478.4131147545,8753970.0
2,7,remove_image,12.747252747252746,5516032.606060606,11429626.0
2,8,remove_image,12.352941176470589,5502941.333333333,7385136.0
2,9,remove_image,11.775590551181102,5522269.23943662,13572995.0
2,10,remove_image,13.0,5355923.018404908,4221564.0
2,11,remove_image,13.6,5501102.27027027,5043563.0
2,12,remove_image,13.316666666666666,5478586.294117647,6046303.0
2,13,remove_image,12.6,5495702.464,6726433.0
2,14,remove_image,13.0625,5453835.282758621,5091997.0
2,15,remove_image,12.836538461538462,5510412.364779874,10105136.0
2,16,remove_image,12.85,5457504.0,7251430.0
2,17,remove_image,14.741935483870968,5506589.6,2785856.0
2,18,remove_image,13.1,5496184.996539792,8730979.0
2,19,remove_image,12.523076923076923,5501170.694362018,6690528.0
2,20,remove_image,11.761744966442953,5547154.410526316,17824804.0
2,21,remove_image,12.104046242774567,5520284.785046729,10151086.0
2,22,remove_image,11.829113924050633,5540376.98245614,9558281.0
2,23,remove_image,13.078947368421053,5525682.397435897,8797406.0
2,24,remove_image,14.974358974358974,5539831.447154472,5369710.0
2,25,remove_image,12.785714285714286,5552843.625531915,7218498.0
2,26,remove_image,12.26771653543307,5512837.543624161,8209337.0
2,27,remove_image,12.407407407407407,5492762.746666667,8780871.0
2,28,remove_image,11.820512820512821,5526762.103585658,6197588.0
2,29,remove_image,13.029850746268657,5545748.544554455,13535944.0
2,30,remove_image,13.064516129032258,5543077.852534562,9206443.0
2,31,remove_image,13.415094339622641,5561049.985815603,6037061.0
2,32,remove_image,12.691176470588236,5541637.847715736,5295976.0
2,34,remove_image,13.670588235294117,5536734.525490196,7902296.0
2,35,remove_image,12.368,5528275.3875,7528608.0
2,36,remove_image,12.670886075949367,5499011.247311828,6443330.0
2,37,remove_image,12.351063829787234,5545226.742358078,7332426.0
2,39,remove_image,13.1375,5568000.6278026905,6260825.0
2,40,remove_image,11.87218045112782,5587357.043956044,12966897.0
2,41,remove_image,12.443298969072165,5574804.031128405,8175412.0
2,42,remove_image,12.74496644295302,5542773.578947368,8267155.0
2,44,remove_image,13.73611111111111,5562782.883720931,5104844.0
2,45,remove_image,14.218487394957982,5581561.489932886,7967249.0
2,46,remove_image,12.335664335664335,5599282.011049724,7856469.0
2,47,remove_image,12.677083333333334,5528097.952755906,7109806.0
2,48,remove_image,12.664864864864866,5591088.908685969,11944706.0
2,49,remove_image,12.913461538461538,5549852.294117647,7852472.0
2,50,remove_image,13.095588235294118,5602997.26443769,9422475.0
2,51,remove_image,12.466666666666667,5599530.710743802,4153442.0
2,53,remove_image,11.841807909604519,5619232.512396694,11475667.0
2,54,remove_image,12.838709677419354,5600699.421965318,6698118.0
2,55,remove_image,13.928571428571429,5596407.940520446,5925584.0
2,56,remove_image,12.381443298969073,5509579.513043478,6589178.0
2,57,remove_image,12.473333333333333,5547716.114583333,10378649.0
2,58,remove_image,12.5,5604961.128526646,7249537.0
2,59,remove_image,11.931623931623932,5583863.5625,12127971.0
2,60,remove_image,12.692307692307692,5531469.509727626,5568127.0
2,61,remove_image,12.330985915492958,5581155.721393035,10819281.0
2,62,remove_image,12.387096774193548,5594167.957894737,9949707.0
2,63,remove_image,13.074626865671641,5597986.573099415,10630307.0
2,64,remove_image,12.31764705882353,5606870.1632653065,5863545.0
2,65,remove_image,12.673469387755102,5606754.578512397,5608238.0
2,66,remove_image,12.147058823529411,5597635.409090909,11866025.0
2,67,remove_image,13.24031007751938,5613488.275862069,8697042.0
2,68,remove_image,13.579710144927537,5594473.830136986,9250926.0
2,69,remove_image,12.848214285714286,5607203.9701492535,9369196.0
2,70,remove_image,12.248407643312103,5613769.865284974,9096260.0
2,71,remove_image,13.076923076923077,5636765.644444444,7522277.0
2,72,remove_image,13.283333333333333,5634192.068259385,10721827.0
2,73,remove_image,13.11111111111111,5615070.048192771,7233129.0
2,74,remove_image,12.10625,5619505.755888651,11261269.0
2,75,remove_image,11.974358974358974,5618359.983333333,9650812.0
2,76,remove_image,13.008695652173913,5645941.81370826,14710010.0
2,77,remove_image,12.05,5551378.873239436,7224527.0
2,79,remove_image,12.902912621359222,5631549.0708661415,7783664.0
2,81,remove_image,13.197530864197532,5610125.578947368,6635956.0
2,82,remove_image,12.766666666666667,5651712.361445783,6310020.0
2,84,remove_image,12.512820512820513,5643019.589123867,9056184.0
2,85,remove_image,12.0,5599009.375661376,7192059.0
2,88,remove_image,14.476190476190476,5655091.105263158,5996343.0
2,89,remove_image,13.25,5492678.933333334,154641.0
2,90,remove_image,13.733333333333333,5638222.222222222,5722791.0
2,91,remove_image,13.409090909090908,5633825.570552147,7610604.0
2,92,remove_image,13.225806451612904,5610989.733333333,4203583.0
2,94,remove_image,12.869565217391305,5658608.955752213,12649073.0
2,95,remove_image,13.64,5666050.2597402595,4172768.0
2,96,remove_image,12.158415841584159,5651406.696296296,8669362.0
2,97,remove_image,12.567796610169491,5649528.0,8692902.0
2,98,remove_image,12.20754716981132,5696905.013192612,10229083.0
2,99,remove_image,12.062745098039215,5711710.177293935,15865656.0
4,20,remove_image,13.280254777070065,5875525.157407408,17856591.0
4,57,remove_image,17.414634146341463,6115004.0,6383175.0
8,3,remove_image,13.5,3855035.3333333335,276866.0
8,16,remove_image,13.0,2754327.2,241167.0
8,39,remove_image,12.5,2247818.0,15000.0
8,48,remove_image,12.727272727272727,2588260.8,187455.0
8,52,remove_image,13.0,3858247.619047619,399668.0
8,55,remove_image,19.0,2336936.0,100308.0
8,59,remove_image,15.125,5195128.883720931,1691628.0
8,80,remove_image,15.222222222222221,3734362.4,148666.0
8,83,remove_image,13.297297297297296,5151415.142857143,1253047.0
8,96,remove_image,13.363636363636363,5065774.133333334,609875.0
1,1,start,20.762470308788597,6159913.520697168,56621207.0
1,2,start,20.696045197740112,6164915.009687836,96103180.0
1,3,start,20.810383747178328,6173124.446333688,96187995.0
1,4,start,20.285395763656634,6221936.738647831,96102473.0
1,5,start,20.56271576524741,6179882.275346852,83010758.0
1,6,start,20.185017026106696,6225938.968399593,83270100.0
1,7,start,19.990249187432287,6283941.685767098,86805923.0
1,8,start,19.926935659760087,6288702.516188714,62616416.0
1,9,start,20.31359649122807,6264469.438497652,96099155.0
1,10,start,20.77816091954023,6216318.909460834,82445576.0
1,11,start,20.44039735099338,6269787.225311602,81831158.0
1,12,start,20.120430107526882,6261822.779981114,82322949.0
1,13,start,20.115511551155116,6261684.126315789,80762339.0
1,14,start,19.81243063263041,6270666.718483413,64439530.0
1,15,start,20.106243154435926,6285611.427495291,66757682.0
1,16,start,20.21594684385382,6282015.6086547505,71335395.0
1,17,start,19.99451754385965,6278953.494796594,54359019.0
1,18,start,20.674285714285713,6219895.4126163395,48454859.0
1,19,start,20.089924160346694,6275207.421101774,66530342.0
1,20,start,20.097161572052403,6291548.385542168,55817960.0
1,21,start,20.493193717277485,6259533.263551402,58655138.0
1,22,start,20.224080267558527,6278730.929254302,63600338.0
1,23,start,20.379492600422832,6292956.070110701,67158741.0
1,24,start,20.244444444444444,6247834.598802395,55824353.0
1,25,start,20.495005549389568,6292213.696744186,67442334.0
1,26,start,20.409745293466223,6280184.795432921,63525140.0
1,27,start,20.04978813559322,6284762.054844607,66756202.0
1,28,start,20.267260579064587,6256110.189134809,51471954.0
1,29,start,20.091594827586206,6291389.671918443,51860964.0
1,30,start,20.430632630410656,6301409.005628518,67258339.0
1,31,start,20.530877573131093,6312919.609022557,66424603.0
1,32,start,20.44004400440044,6236477.831967213,48235950.0
1,33,start,20.2396878483835,6255384.6257668715,49504350.0
1,34,start,19.927947598253276,6315691.868131869,56818745.0
1,35,start,20.148387096774194,6302579.180542563,66163132.0
1,36,start,20.573394495412845,6251939.323770491,49456356.0
1,37,start,20.515695067264573,6251002.114052953,49465955.0
1,38,start,20.226190476190474,6258407.235457064,64801147.0
1,39,start,20.28802588996764,6288559.91393826,64689544.0
1,40,start,20.318032786885247,6261291.289896129,46973151.0
1,41,start,20.55387931034483,6284488.033550792,65218744.0
1,42,start,20.11419068736142,6260376.275996113,51555946.0
1,43,start,20.30188679245283,6233038.04995005,53887955.0
1,44,start,20.259049773755656,6228568.986584107,49475655.0
1,45,start,20.305803571428573,6241494.563894523,50235150.0
1,46,start,20.59777777777778,6226357.7340101525,49806362.0
1,47,start,20.521836506159016,6227136.4979591835,49144764.0
1,48,start,19.2118320610687,6443333.948717949,64025218.0
1,49,start,20.265217391304347,6256026.689788054,34449161.0
1,50,start,20.539414414414413,6241013.718974359,49985950.0
1,51,start,20.552455357142858,6235621.492477432,50211924.0
1,52,start,20.412026726057906,6274514.518664047,54937549.0
1,53,start,20.745644599303137,6238730.413021363,50618751.0
1,54,start,20.040173724212814,6303585.193245779,65989941.0
1,55,start,20.391592920353983,6259907.521568627,23167780.0
1,56,start,19.87089947089947,6302120.142726441,65015551.0
1,57,start,20.622171945701357,6268588.060790273,52738751.0
1,58,start,20.38677130044843,6240560.326612903,52201021.0
